name,family,target,control_estimate,candidate_estimate,control_relative_error,candidate_relative_error,absolute_error_change_pp
ons.population.female_20_24@2025,ons_population,2034609.0,2037147.6792116165,2036555.1377780382,0.0012477479513835416,0.0009565168433041233,-0.029123110807941832
ons.population.female_25_29@2025,ons_population,2291610.0,2292759.5235373974,2291465.6625120216,0.0005016226746249949,-6.298518856978066e-05,-0.043863748605521426
ons.population.female_30_34@2025,ons_population,2463301.0,2463948.0245893113,2463085.207978487,0.0002626656625850156,-8.760278240985784e-05,-0.017506288017515775
ons.population.female_35_39@2025,ons_population,2472291.0,2473338.7593197986,2471379.8381912,0.0004238009683320269,-0.00036854957964088864,-0.005525138869113828
ons.population.female_40_44@2025,ons_population,2333109.0,2334914.0438110065,2334637.1026509395,0.0007736645870409276,0.0006549641062374227,-0.011870048080350488
ons.population.female_45_49@2025,ons_population,2088285.0,2089847.22929223,2089528.1243758958,0.0007480919952161616,0.0005952848274521102,-0.015280716776405148
ons.population.female_50_54@2025,ons_population,2255231.0,2257543.0681118965,2257976.108002578,0.0010252023459665616,0.0012172181042996962,0.01920157583331346
ons.population.female_55_59@2025,ons_population,2360202.0,2360934.607371209,2361993.0836861883,0.00031040028404737786,0.000758868811308663,0.04484685272612852
ons.population.female_5_9@2025,ons_population,1941658.0,1940220.2585179806,1940357.8192880154,-0.0007404710211682101,-0.0006696239564251966,-0.007084706474301355
ons.population.female_60_64@2025,ons_population,2193915.0,2193132.0257413387,2194246.8747710334,-0.00035688450038459565,0.00015127056929434992,-0.02056139310902457
ons.population.female_65_69@2025,ons_population,1838574.0,1840358.8587129172,1838558.82406044,0.0009707842670010528,-8.254190236529247e-06,-0.09625300767645235
ons.population.female_70_74@2025,ons_population,1622996.0,1621609.9994883537,1621519.268737793,-0.0008539765419300298,-0.0009098797915749831,0.005590324964495331
ons.population.female_75_79@2025,ons_population,1551183.0,1552933.98634199,1553046.769363917,0.0011288070730468712,0.001201514820570458,0.007270774752358685
ons.population.female_80_84@2025,ons_population,1024480.0,1024766.7017660249,1023252.0092911829,0.0002798510132212691,-0.0011986478104181104,0.09187967971968412
ons.population.female_85_89@2025,ons_population,665267.0,664940.6974301338,665210.8195628271,-0.0004904836251703157,-8.444795423924449e-05,-0.04060356709310712
ons.population.female_90_plus@2025,ons_population,414716.0,414769.0346069336,414773.7953701019,0.0001278817478312719,0.00013936132221069048,0.0011479574379418597
ons.population.male_0_4@2025,ons_population,1829801.0,1829108.9949276554,1828379.686600219,-0.0003781859734170875,-0.0007767584561277469,0.03985724827106594
ons.population.male_10_14@2025,ons_population,2152800.0,2152375.857488394,2152309.54913353,-0.00019701900390478282,-0.00022781998628303298,0.003080098237825016
ons.population.male_15_19@2025,ons_population,2123750.0,2123981.200257778,2124556.3931946754,0.00010886415904798951,0.0003797025048501215,0.027083834580213198
ons.population.male_20_24@2025,ons_population,2131646.0,2133220.850448011,2133277.699726614,0.0007387954885618696,0.0007654646815719729,0.002666919301010334
ons.population.male_25_29@2025,ons_population,2257360.0,2257235.8101439476,2259183.5136469947,-5.501552966846169e-05,0.0008078080797899836,0.07527925501215219
ons.population.male_30_34@2025,ons_population,2333326.0,2334199.291704178,2331995.9773750305,0.00037426904949323686,-0.0005700114878801687,0.019574243838693182
ons.population.male_35_39@2025,ons_population,2303479.0,2306573.663513926,2301858.7782739885,0.0013434737255802454,-0.0007033802895583094,-0.0640093436021936
ons.population.male_40_44@2025,ons_population,2196013.0,2197786.6315259933,2195449.743415176,0.0008076598480944089,-0.0002564905512053266,-0.05511692968890823
ons.population.male_45_49@2025,ons_population,2005099.0,2005647.0732846146,2006838.813134496,0.0002733397625825949,0.0008676943804251562,0.059435461784256134
ons.population.male_50_54@2025,ons_population,2164862.0,2165640.8346800804,2166320.062389802,0.0003597618139541522,0.0006735128566172752,0.0313751042663123
ons.population.male_55_59@2025,ons_population,2256521.0,2258158.6929352283,2258746.6399331093,0.0007257601126815784,0.0009863147442941073,0.026055463161252897
ons.population.male_5_9@2025,ons_population,2037199.0,2035430.410908943,2036816.037887102,-0.0008681474372689942,-0.0001879846362078555,-0.06801628010611388
ons.population.male_60_64@2025,ons_population,2094462.0,2093618.0714159012,2095362.2053232193,-0.00040293334713106083,0.0004298026525280952,0.002686930539703438
ons.population.male_65_69@2025,ons_population,1734083.0,1734376.1859910544,1732466.1553349495,0.00016907264015298044,-0.0009323917396402056,0.07633190994872252
ons.population.male_70_74@2025,ons_population,1473758.0,1473803.7468049526,1474650.7112116814,3.1040920526043934e-05,0.0006057379920457538,0.057469707151970986
ons.population.male_75_79@2025,ons_population,1350668.0,1352266.7846594225,1349725.7812390695,0.0011836992209946992,-0.0006975946427474904,-0.04861045782472088
ons.population.male_80_84@2025,ons_population,815910.0,816995.0910081972,816715.9077620615,0.0013299150742081443,0.0009877410033722533,-0.0342174070835891
ons.population.male_85_89@2025,ons_population,459511.0,460111.52559137344,458817.4119310379,0.0013068796859562527,-0.0015094047127535515,0.020252502679729882
ons.population.male_90_plus@2025,ons_population,210520.0,210449.15379333496,210098.8139667511,-0.0003365295775462619,-0.0020006936787426437,0.16641641011963818
ons.population.scotland_babies_under_1@2025,ons_population,46776.0,46753.46699523926,46650.48211669922,-0.0004817214973649347,-0.0026833821468441347,0.22016606494792
ons.population.scotland_children_under_16@2025,ons_population,896833.0,895881.6839752197,894863.0286102295,-0.0010607504683483697,-0.0021965866440803446,0.11358361757319749
ons.population.uk_total@2025,ons_population,69281437.0,69304909.58801906,69290103.14923601,0.0003388005364129227,0.00012508616465343414,-0.021371437175948856
ons.public_sector_employment@2025,ons_employment,6146000.0,6140910.768561363,6143860.296098232,-0.0008280558800255092,-0.00034814576989387094,-0.04799101101316383
scotgov.council_tax_stock.band_a@2025,council_tax_stock,498707.0,497793.0453109741,498474.34790802,-0.0018326486073503658,-0.0004665105803206702,-0.13661380270296955
scotgov.council_tax_stock.band_b@2025,council_tax_stock,583705.0,584170.3162002563,581630.644203186,0.0007971769990943159,-0.0035537742469465994,0.2756597247852283
scotgov.council_tax_stock.band_c@2025,council_tax_stock,426388.0,425280.1085510254,425186.0961608887,-0.002598317609723091,-0.0028188031537269534,0.022048554400386222
scotgov.council_tax_stock.band_d@2025,council_tax_stock,369621.0,368587.2019920349,368700.5122909546,-0.0027969136168266625,-0.0024903555508085586,-0.030655806601810394
scotgov.council_tax_stock.band_e@2025,council_tax_stock,366881.0,367981.4059123993,365745.9590911865,0.0029993537752003837,-0.003093757672960651,0.009440389776026745
scotgov.council_tax_stock.band_f@2025,council_tax_stock,221282.0,220549.76114463806,221041.26977157593,-0.0033090755477713438,-0.0010878888857840776,-0.2221186661987266
scotgov.council_tax_stock.band_g@2025,council_tax_stock,142084.0,141802.03342437744,141480.20031356812,-0.0019845061767866795,-0.004249596621941139,0.22650904451544593
scotgov.council_tax_stock.band_h@2025,council_tax_stock,14481.0,14489.340209960938,14445.208251953125,0.0005759415759227608,-0.002471635111309647,0.18956935353868862
scotgov.council_tax_stock.total@2025,council_tax_stock,2623149.0,2620653.2127456665,2616704.237991333,-0.0009514470029470289,-0.002456879883173618,0.1505432880226589
scotgov.scottish_child_payment_spending@2025,scotgov_social_security,471000000.0,471340018.6017812,470980100.84276366,0.0007219078594080455,-4.224874147842391e-05,-0.06796591179296216
slc.borrowers.plan_5_above_threshold@2025,slc_borrowers,35000.0,35015.98388671875,35081.273193359375,0.0004566824776785714,0.0023220912388392857,0.18654087611607142
slc.repayments.england_plan_1@2025,slc_repayments,1852699178.55,1850754153.6308398,1848829124.2502878,-0.0010498330984754826,-0.0020888735443500587,0.10390404458745761
slc.repayments.england_plan_2@2025,slc_repayments,2778253361.64,2777872810.1758494,2783404384.285944,-0.00013697507556538675,0.0018540507201630723,0.17170756445976856
slc.repayments.england_total_higher_education@2025,slc_repayments,5018231834.949999,5016466956.444836,5021850511.156866,-0.00035169329819947985,0.0007211058248972418,0.036941252669776194
slc.support.adult_dependants_grant_recipients@2025,slc_student_support,18611.0,15676.6904296875,15762.217529296875,-0.1576653361083499,-0.15306982272328865,-0.4595513385061256
slc.support.adult_dependants_grant_spend@2025,slc_student_support,55364916.81,55573867.57324219,55877061.14135742,0.0037740644307162484,0.009250340483938307,0.5476276053222059
slc.support.maintenance_loan_recipients@2025,slc_student_support,1159761.0,1164623.2449188232,1158359.0033187866,0.004192454237401708,-0.0012088668968980496,-0.2983587340503658
slc.support.maintenance_loan_spend@2025,slc_student_support,8591659718.080004,8628531693.376953,8576016578.514992,0.0042916009836093975,-0.0018207354665237816,-0.24708655170856156
slc.support.parents_learning_allowance_recipients@2025,slc_student_support,99645.0,90431.08807373047,90318.60095214844,-0.09246737845621487,-0.09359625719154561,0.11288787353307406
slc.support.parents_learning_allowance_spend@2025,slc_student_support,181421659.32,183032522.26123047,182804848.32714844,0.008879110395463645,0.007624166884664589,-0.12549435107990564
voa.council_tax_stock.band_a@2025,council_tax_stock,6103320.0,6107296.999644431,6106488.17078698,0.0006516125067063968,0.0005190897391877876,-0.013252276751860914
voa.council_tax_stock.band_b@2025,council_tax_stock,5016580.0,5023958.854512419,5019941.210148968,0.0014708934199033246,0.0006700202426688706,-0.0800873177234454
voa.council_tax_stock.band_c@2025,council_tax_stock,5654450.0,5656055.638030529,5659464.145677079,0.0002839600722491175,0.0008867609895002072,0.060280091725108974
voa.council_tax_stock.band_d@2025,council_tax_stock,4035220.0,4035927.0324764946,4034540.265619569,0.00017521534798463392,-0.00016845038942883104,-0.000676495855580288
voa.council_tax_stock.band_e@2025,council_tax_stock,2528140.0,2527976.882118713,2525878.8736705044,-6.45209052057597e-05,-0.0008943833527793444,0.08298624475735847
voa.council_tax_stock.band_f@2025,council_tax_stock,1343220.0,1345912.8241853714,1344068.872639656,0.0020047528963024665,0.0006319684338053832,-0.13727844624970834
voa.council_tax_stock.band_g@2025,council_tax_stock,911160.0,912219.1403989792,910256.6156177521,0.001162408796456371,-0.0009914662433029597,-0.01709425531534114
voa.council_tax_stock.band_h@2025,council_tax_stock,154470.0,154569.6538925171,154799.60537719727,0.0006451342818481895,0.002133782463891148,0.14886481820429584
voa.council_tax_stock.total@2025,council_tax_stock,25746570.0,25763917.025259446,25755437.759537708,0.0006737606313946422,0.0003444248899060346,-0.03293357414886076
